excec memoryUsed freeBlocks rounds avgsize
1.0 50472 66 1033 765
1.0 50552 66 1034 766
1.0 50616 66 1035 767
1.0 50632 66 1036 767
1.0 50720 67 1037 757
1.0 50688 66 1038 768
1.0 50608 67 1039 755
0.0 50608 67 1040 755
2.0 50488 67 1041 754
1.0 50592 68 1042 744
1.0 50592 68 1043 744
1.0 50528 68 1044 743
1.0 50376 68 1045 741
0.0 50360 69 1046 730
1.0 50360 69 1047 730
1.0 50264 68 1048 739
1.0 50216 67 1049 749
1.0 50080 68 1050 736
1.0 50024 69 1051 725
1.0 49904 67 1052 745
1.0 49968 68 1053 735
1.0 49944 68 1054 734
1.0 49904 69 1055 723
1.0 49920 69 1056 723
1.0 49832 68 1057 733
1.0 49752 67 1058 743
1.0 49752 66 1059 754
1.0 49760 66 1060 754
1.0 49736 66 1061 754
1.0 49728 66 1062 753
1.0 49640 66 1063 752
1.0 49600 66 1064 752
1.0 49560 66 1065 751
1.0 49560 66 1066 751
1.0 49632 66 1067 752
1.0 49680 67 1068 741
1.0 49656 67 1069 741
1.0 49680 67 1070 741
1.0 49688 67 1071 742
1.0 49656 67 1072 741
1.0 49776 68 1073 732
1.0 49792 68 1074 732
1.0 49912 69 1075 723
1.0 50048 69 1076 725
1.0 50056 69 1077 725
1.0 50032 69 1078 725
1.0 49992 70 1079 714
1.0 50024 70 1080 715
1.0 50120 69 1081 726
1.0 50144 69 1082 727
1.0 50208 69 1083 728
1.0 50120 68 1084 737
1.0 50144 68 1085 737
1.0 50120 68 1086 737
1.0 50128 68 1087 737
1.0 50240 67 1088 750
1.0 50216 67 1089 749
1.0 50208 67 1090 749
1.0 50240 68 1091 739
1.0 50248 67 1092 750
1.0 50248 67 1093 750
1.0 50256 67 1094 750
1.0 50344 67 1095 751
1.0 50344 67 1096 751
1.0 50240 68 1097 739
0.0 50272 68 1098 739
2.0 50248 68 1099 739
1.0 50216 68 1100 738
1.0 50232 68 1101 739
1.0 50232 67 1102 750
1.0 50176 66 1103 760
1.0 50176 66 1104 760
1.0 50168 66 1105 760
1.0 50168 66 1106 760
1.0 50168 66 1107 760
1.0 50168 66 1108 760
1.0 50056 67 1109 747
1.0 50056 68 1110 736
1.0 50072 68 1111 736
1.0 50032 67 1112 747
1.0 50000 66 1113 758
1.0 49992 67 1114 746
1.0 50056 67 1115 747
1.0 50112 66 1116 759
1.0 50080 66 1117 759
1.0 50064 66 1118 759
1.0 50128 67 1119 748
1.0 50128 67 1120 748
1.0 50120 68 1121 737
1.0 50120 68 1122 737
1.0 50072 68 1123 736
1.0 50104 68 1124 737
1.0 50088 68 1125 737
1.0 50160 69 1126 727
1.0 50160 70 1127 717
1.0 50232 70 1128 718
2.0 50120 69 1129 726
1.0 50008 68 1130 735
1.0 49928 67 1131 745
1.0 49936 66 1132 757
1.0 49944 65 1133 768
1.0 49888 65 1134 768
2.0 49816 65 1135 766
1.0 49832 65 1136 767
1.0 49920 64 1137 780
1.0 49968 65 1138 769
1.0 50024 64 1139 782
1.0 50096 64 1140 783
1.0 50192 63 1141 797
1.0 50224 62 1142 810
1.0 50200 62 1143 810
1.0 50200 62 1144 810
1.0 50312 61 1145 825
1.0 50224 60 1146 837
1.0 50192 60 1147 837
1.0 50248 60 1148 837
1.0 50248 59 1149 852
1.0 50264 59 1150 852
1.0 50280 59 1151 852
1.0 50272 59 1152 852
1.0 50288 59 1153 852
1.0 50272 58 1154 867
1.0 50272 58 1155 867
1.0 50248 58 1156 866
1.0 50248 58 1157 866
1.0 50200 58 1158 866
1.0 50104 58 1159 864
1.0 50224 59 1160 851
1.0 50344 59 1161 853
1.0 50344 59 1162 853
1.0 50296 59 1163 852
1.0 50296 59 1164 852
1.0 50288 59 1165 852
1.0 50368 60 1166 839
1.0 50344 59 1167 853
1.0 50376 59 1168 854
1.0 50384 59 1169 854
2.0 50408 59 1170 854
1.0 50512 60 1171 842
1.0 50456 60 1172 841
1.0 50400 60 1173 840
1.0 50512 60 1174 842
1.0 50560 60 1175 843
1.0 50536 60 1176 842
1.0 50536 60 1177 842
1.0 50528 60 1178 842
1.0 50528 60 1179 842
1.0 50584 59 1180 857
1.0 50648 60 1181 844
1.0 50592 59 1182 857
1.0 50576 59 1183 857
1.0 50512 60 1184 842
1.0 50544 59 1185 857
1.0 50480 59 1186 856
1.0 50488 59 1187 856
0.0 50512 58 1188 871
1.0 50496 58 1189 871
1.0 50640 58 1190 873
1.0 50640 59 1191 858
1.0 50656 59 1192 859
1.0 50736 60 1193 846
1.0 50688 60 1194 845
1.0 50664 60 1195 844
1.0 50608 61 1196 830
1.0 50608 61 1197 830
1.0 50696 61 1198 831
1.0 50712 61 1199 831
1.0 50696 62 1200 818
1.0 50664 62 1201 817
0.0 50568 62 1202 816
1.0 50560 62 1203 815
1.0 50496 62 1204 814
1.0 50392 62 1205 813
0.0 50448 62 1206 814
1.0 50408 61 1207 826
1.0 50384 62 1208 813
1.0 50368 62 1209 812
1.0 50472 63 1210 801
1.0 50456 63 1211 801
1.0 50456 63 1212 801
1.0 50488 63 1213 801
1.0 50408 62 1214 813
1.0 50368 63 1215 799
1.0 50296 63 1216 798
1.0 50376 62 1217 813
1.0 50296 62 1218 811
1.0 50272 61 1219 824
1.0 50312 62 1220 811
1.0 50352 62 1221 812
1.0 50256 62 1222 811
1.0 50256 62 1223 811
1.0 50256 61 1224 824
1.0 50248 61 1225 824
1.0 50256 61 1226 824
1.0 50272 61 1227 824
1.0 50296 60 1228 838
1.0 50168 59 1229 850
1.0 50192 59 1230 851
1.0 50192 60 1231 837
1.0 50232 60 1232 837
1.0 50232 60 1233 837
1.0 50192 61 1234 823
1.0 50208 61 1235 823
1.0 50168 61 1236 822
1.0 50072 62 1237 808
1.0 50032 62 1238 807
1.0 50144 62 1239 809
1.0 50144 63 1240 796
1.0 50080 63 1241 795
1.0 49944 62 1242 806
1.0 49832 63 1243 791
1.0 49912 63 1244 792
1.0 49896 63 1245 792
1.0 49936 63 1246 793
1.0 49936 63 1247 793
1.0 49984 64 1248 781
1.0 49984 63 1249 793
0.0 49944 64 1250 780
1.0 49880 64 1251 779
1.0 49912 65 1252 768
1.0 49920 65 1253 768
1.0 49856 65 1254 767
1.0 49848 65 1255 767
1.0 49848 65 1256 767
1.0 49736 66 1257 754
1.0 49752 66 1258 754
1.0 49656 67 1259 741
1.0 49648 67 1260 741
1.0 49616 67 1261 741
1.0 49608 67 1262 740
1.0 49576 67 1263 740
1.0 49576 66 1264 751
1.0 49576 66 1265 751
1.0 49480 65 1266 761
1.0 49440 65 1267 761
1.0 49416 65 1268 760
1.0 49488 65 1269 761
1.0 49528 65 1270 762
1.0 49496 65 1271 761
1.0 49528 66 1272 750
1.0 49544 66 1273 751
1.0 49544 66 1274 751
1.0 49664 65 1275 764
1.0 49680 65 1276 764
1.0 49584 63 1277 787
1.0 49552 63 1278 787
1.0 49608 63 1279 787
1.0 49672 63 1280 788
1.0 49640 63 1281 788
1.0 49712 63 1282 789
1.0 49632 62 1283 801
1.0 49544 62 1284 799
1.0 49560 62 1285 799
1.0 49648 63 1286 788
1.0 49624 62 1287 800
1.0 49544 61 1288 812
1.0 49640 62 1289 801
1.0 49608 62 1290 800
1.0 49608 62 1291 800
1.0 49608 62 1292 800
1.0 49544 62 1293 799
1.0 49440 61 1294 810
1.0 49480 60 1295 825
1.0 49528 60 1296 825
1.0 49520 60 1297 825
1.0 49480 60 1298 825
1.0 49480 61 1299 811
1.0 49568 62 1300 799
1.0 49680 62 1301 801
1.0 49680 62 1302 801
1.0 49680 63 1303 789
1.0 49672 63 1304 788
1.0 49752 64 1305 777
1.0 49744 64 1306 777
1.0 49672 65 1307 764
1.0 49672 65 1308 764
1.0 49680 65 1309 764
1.0 49648 65 1310 764
1.0 49656 64 1311 776
1.0 49576 64 1312 775
1.0 49616 64 1313 775
1.0 49616 63 1314 788
1.0 49544 63 1315 786
1.0 49560 63 1316 787
1.0 49560 63 1317 787
1.0 49504 63 1318 786
1.0 49416 62 1319 797
2.0 49512 62 1320 799
1.0 49648 63 1321 788
1.0 49648 64 1322 776
1.0 49640 65 1323 764
1.0 49736 65 1324 765
1.0 49840 65 1325 767
1.0 49808 65 1326 766
1.0 49784 64 1327 778
1.0 49800 64 1328 778
1.0 49856 64 1329 779
1.0 49864 64 1330 779
1.0 49848 64 1331 779
1.0 49928 64 1332 780
1.0 49920 64 1333 780
1.0 49840 63 1334 791
1.0 49824 64 1335 778
2.0 49952 64 1336 780
1.0 49952 65 1337 768
1.0 49848 66 1338 755
1.0 49800 67 1339 743
1.0 49880 67 1340 744
1.0 49808 66 1341 755
1.0 49816 66 1342 755
1.0 49808 66 1343 755
1.0 49904 66 1344 756
1.0 49872 66 1345 756
1.0 49840 66 1346 755
1.0 49880 66 1347 756
1.0 49880 66 1348 756
1.0 49888 66 1349 756
1.0 49864 66 1350 756
1.0 49848 67 1351 744
1.0 49896 67 1352 745
1.0 49936 68 1353 734
2.0 49944 67 1354 745
1.0 49928 66 1355 756
1.0 49936 66 1356 757
1.0 49824 65 1357 767
1.0 49936 64 1358 780
1.0 49928 64 1359 780
1.0 49952 64 1360 780
1.0 49984 64 1361 781
1.0 49936 64 1362 780
1.0 49968 63 1363 793
1.0 49968 63 1364 793
1.0 49960 63 1365 793
1.0 49944 62 1366 806
1.0 49856 63 1367 791
1.0 49912 64 1368 780
1.0 50032 64 1369 782
1.0 50024 65 1370 770
1.0 50112 65 1371 771
1.0 50264 65 1372 773
1.0 50200 64 1373 784
1.0 50256 64 1374 785
1.0 50208 63 1375 797
0.0 50304 64 1376 786
1.0 50336 65 1377 774
1.0 50344 65 1378 775
1.0 50320 65 1379 774
1.0 50360 64 1380 787
1.0 50312 64 1381 786
1.0 50344 65 1382 775
1.0 50240 64 1383 785
1.0 50304 64 1384 786
1.0 50216 64 1385 785
1.0 50200 65 1386 772
1.0 50216 65 1387 773
1.0 50240 65 1388 773
1.0 50232 65 1389 773
1.0 50280 66 1390 762
1.0 50248 67 1391 750
1.0 50384 67 1392 752
1.0 50304 67 1393 751
1.0 50328 66 1394 763
1.0 50400 67 1395 752
2.0 50488 68 1396 742
1.0 50528 68 1397 743
1.0 50536 68 1398 743
1.0 50520 68 1399 743
1.0 50512 68 1400 743
1.0 50528 68 1401 743
1.0 50520 68 1402 743
0.0 50480 67 1403 753
1.0 50504 66 1404 765
1.0 50576 66 1405 766
1.0 50552 66 1406 766
1.0 50552 66 1407 766
1.0 50480 67 1408 753
1.0 50368 67 1409 752
1.0 50416 67 1410 752
1.0 50504 66 1411 765
1.0 50504 66 1412 765
1.0 50480 66 1413 765
1.0 50504 65 1414 777
1.0 50544 65 1415 778
1.0 50592 66 1416 767
1.0 50592 66 1417 767
1.0 50616 66 1418 767
1.0 50600 66 1419 767
2.0 50680 65 1420 780
1.0 50696 65 1421 780
1.0 50664 64 1422 792
1.0 50616 63 1423 803
1.0 50584 64 1424 790
1.0 50448 64 1425 788
1.0 50456 64 1426 788
0.0 50456 64 1427 788
1.0 50424 63 1428 800
0.0 50424 63 1429 800
1.0 50440 63 1430 801
1.0 50400 63 1431 800
1.0 50384 63 1432 800
0.0 50440 63 1433 801
1.0 50424 64 1434 788
1.0 50424 64 1435 788
1.0 50536 64 1436 790
2.0 50576 65 1437 778
1.0 50608 64 1438 791
1.0 50488 63 1439 801
1.0 50424 63 1440 800
1.0 50416 62 1441 813
1.0 50424 62 1442 813
1.0 50336 61 1443 825
1.0 50352 61 1444 825
1.0 50256 60 1445 838
2.0 50264 60 1446 838
2.0 50264 60 1447 838
1.0 50336 61 1448 825
1.0 50416 61 1449 826
1.0 50456 61 1450 827
1.0 50448 62 1451 814
1.0 50448 62 1452 814
0.0 50512 62 1453 815
1.0 50632 61 1454 830
1.0 50632 60 1455 844
1.0 50720 60 1456 845
1.0 50752 60 1457 846
1.0 50752 61 1458 832
1.0 50624 61 1459 830
1.0 50608 61 1460 830
0.0 50576 61 1461 829
1.0 50616 61 1462 830
2.0 50600 62 1463 816
1.0 50608 62 1464 816
1.0 50592 61 1465 829
1.0 50560 60 1466 843
1.0 50688 59 1467 859
1.0 50760 58 1468 875
1.0 50760 58 1469 875
1.0 50688 58 1470 874
1.0 50704 58 1471 874
1.0 50616 58 1472 873
1.0 50672 58 1473 874
1.0 50672 58 1474 874
1.0 50592 58 1475 872
1.0 50528 58 1476 871
1.0 50584 58 1477 872
1.0 50528 57 1478 886
1.0 50488 58 1479 870
2.0 50536 59 1480 857
1.0 50616 58 1481 873
1.0 50632 57 1482 888
1.0 50672 57 1483 889
1.0 50672 57 1484 889
2.0 50672 57 1485 889
1.0 50624 57 1486 888
1.0 50544 56 1487 903
1.0 50544 57 1488 887
0.0 50512 57 1489 886
1.0 50448 56 1490 901
0.0 50480 57 1491 886
1.0 50424 57 1492 885
1.0 50560 56 1493 903
1.0 50528 56 1494 902
1.0 50504 56 1495 902
0.0 50504 56 1496 902
1.0 50504 56 1497 902
1.0 50552 56 1498 903
0.0 50576 56 1499 903
0.0 50536 57 1500 887
0.0 50512 58 1501 871
1.0 50544 59 1502 857
1.0 50536 59 1503 857
1.0 50528 60 1504 842
1.0 50448 61 1505 827
1.0 50568 62 1506 816
1.0 50608 61 1507 830
1.0 50592 61 1508 829
1.0 50552 61 1509 829
1.0 50448 60 1510 841
2.0 50496 60 1511 842
1.0 50504 59 1512 856
1.0 50416 60 1513 840
1.0 50456 60 1514 841
1.0 50384 60 1515 840
1.0 50320 60 1516 839
1.0 50320 60 1517 839
1.0 50304 61 1518 825
1.0 50224 61 1519 823
2.0 50168 60 1520 836
1.0 50208 60 1521 837
1.0 50168 60 1522 836
1.0 50144 61 1523 822
1.0 50152 61 1524 822
1.0 50112 61 1525 822
1.0 50176 61 1526 823
1.0 50064 61 1527 821
1.0 50104 61 1528 821
1.0 50224 61 1529 823
1.0 50208 61 1530 823
1.0 50208 60 1531 837
1.0 50112 59 1532 849
1.0 50176 59 1533 850
1.0 50200 59 1534 851
1.0 50160 58 1535 865
1.0 50160 58 1536 865
1.0 50136 58 1537 864
1.0 50056 57 1538 878
1.0 50056 57 1539 878
1.0 50088 58 1540 864
1.0 50088 58 1541 864
1.0 50176 59 1542 850
1.0 50096 58 1543 864
1.0 50096 58 1544 864
1.0 50056 58 1545 863
1.0 50056 59 1546 848
1.0 50144 60 1547 836
1.0 50144 60 1548 836
1.0 50192 61 1549 823
1.0 50256 61 1550 824
1.0 50240 61 1551 824
1.0 50176 61 1552 823
1.0 50232 61 1553 823
1.0 50264 60 1554 838
1.0 50128 61 1555 822
1.0 50096 62 1556 808
1.0 50080 63 1557 795
1.0 50184 63 1558 797
1.0 50216 64 1559 785
1.0 50136 64 1560 783
1.0 50184 64 1561 784
1.0 50144 64 1562 784
1.0 50088 64 1563 783
1.0 50072 64 1564 782
1.0 49968 65 1565 769
0.0 50040 66 1566 758
1.0 50096 66 1567 759
1.0 50112 65 1568 771
1.0 50040 65 1569 770
1.0 50096 66 1570 759
1.0 50088 66 1571 759
2.0 50128 66 1572 760
1.0 50080 65 1573 770
1.0 50096 65 1574 771
1.0 50096 66 1575 759
1.0 50096 66 1576 759
1.0 50136 67 1577 748
1.0 50040 67 1578 747
1.0 50064 67 1579 747
1.0 50064 66 1580 759
1.0 50032 67 1581 747
1.0 49952 68 1582 735
1.0 49952 68 1583 735
1.0 49912 68 1584 734
1.0 49904 68 1585 734
1.0 49944 68 1586 734
1.0 49904 67 1587 745
1.0 49960 67 1588 746
1.0 49952 68 1589 735
1.0 49984 68 1590 735
1.0 50000 68 1591 735
1.0 50000 67 1592 746
1.0 50008 67 1593 746
1.0 50016 67 1594 747
2.0 50008 68 1595 735
1.0 50112 67 1596 748
1.0 50056 67 1597 747
1.0 50024 67 1598 747
1.0 50032 67 1599 747
1.0 50088 67 1600 748
1.0 50056 66 1601 758
1.0 50056 67 1602 747
1.0 50104 67 1603 748
1.0 49992 66 1604 757
1.0 49960 65 1605 769
1.0 50008 66 1606 758
1.0 50056 67 1607 747
2.0 50080 67 1608 747
1.0 50112 66 1609 759
1.0 50168 65 1610 772
2.0 50080 64 1611 782
1.0 50024 64 1612 782
1.0 49984 64 1613 781
1.0 50072 64 1614 782
1.0 50072 65 1615 770
1.0 49960 65 1616 769
1.0 50072 65 1617 770
1.0 50040 64 1618 782
1.0 50136 64 1619 783
1.0 50032 64 1620 782
1.0 50032 64 1621 782
1.0 50056 63 1622 795
1.0 50032 63 1623 794
1.0 50064 64 1624 782
1.0 50024 64 1625 782
1.0 50000 64 1626 781
1.0 50096 65 1627 771
1.0 50064 65 1628 770
1.0 50072 64 1629 782
2.0 50040 65 1630 770
1.0 50104 66 1631 759
1.0 50104 66 1632 759
1.0 50080 67 1633 747
1.0 50152 67 1634 749
1.0 50120 66 1635 759
1.0 50088 65 1636 771
1.0 49976 64 1637 781
1.0 50032 65 1638 770
1.0 50056 65 1639 770
1.0 49968 64 1640 781
1.0 49968 64 1641 781
1.0 49968 64 1642 781
2.0 50008 65 1643 769
1.0 49992 66 1644 757
1.0 49992 66 1645 757
1.0 49960 65 1646 769
1.0 49920 66 1647 756
1.0 49976 65 1648 769
1.0 49992 65 1649 769
1.0 50024 64 1650 782
1.0 50056 64 1651 782
1.0 50072 64 1652 782
2.0 50176 63 1653 796
1.0 50160 64 1654 784
1.0 50160 64 1655 784
1.0 50272 64 1656 786
1.0 50320 65 1657 774
1.0 50248 64 1658 785
1.0 50328 64 1659 786
1.0 50304 63 1660 798
1.0 50344 63 1661 799
1.0 50360 63 1662 799
1.0 50392 64 1663 787
1.0 50448 63 1664 801
1.0 50440 63 1665 801
1.0 50352 63 1666 799
1.0 50320 63 1667 799
1.0 50368 64 1668 787
1.0 50320 65 1669 774
1.0 50312 65 1670 774
1.0 50288 65 1671 774
1.0 50352 65 1672 775
1.0 50352 65 1673 775
1.0 50352 65 1674 775
1.0 50448 65 1675 776
1.0 50432 66 1676 764
1.0 50424 66 1677 764
1.0 50560 65 1678 778
1.0 50616 65 1679 779
1.0 50544 64 1680 790
1.0 50568 64 1681 790
1.0 50488 63 1682 801
1.0 50528 63 1683 802
1.0 50536 63 1684 802
1.0 50544 63 1685 802
1.0 50568 63 1686 803
1.0 50552 63 1687 802
1.0 50640 64 1688 791
1.0 50656 64 1689 792
1.0 50656 64 1690 792
1.0 50728 65 1691 780
1.0 50768 65 1692 781
1.0 50760 65 1693 781
1.0 50736 65 1694 781
1.0 50696 65 1695 780
1.0 50608 65 1696 779
1.0 50656 65 1697 779
1.0 50688 65 1698 780
1.0 50760 66 1699 769
1.0 50832 67 1700 759
1.0 50872 68 1701 748
1.0 50864 69 1702 737
1.0 50768 68 1703 747
1.0 50856 68 1704 748
1.0 50808 68 1705 747
1.0 50848 67 1706 759
1.0 50808 68 1707 747
1.0 50760 68 1708 746
2.0 50752 68 1709 746
1.0 50824 69 1710 737
1.0 50776 69 1711 736
1.0 50784 68 1712 747
1.0 50776 67 1713 758
1.0 50776 67 1714 758
0.0 50776 67 1715 758
1.0 50840 68 1716 748
1.0 50824 68 1717 747
1.0 50816 67 1718 758
1.0 50816 67 1719 758
1.0 50760 68 1720 746
1.0 50792 68 1721 747
1.0 50768 68 1722 747
0.0 50808 68 1723 747
1.0 50696 67 1724 757
1.0 50600 67 1725 755
1.0 50592 68 1726 744
1.0 50592 69 1727 733
1.0 50544 68 1728 743
0.0 50528 68 1729 743
1.0 50520 69 1730 732
1.0 50512 69 1731 732
1.0 50416 69 1732 731
1.0 50416 69 1733 731
1.0 50440 69 1734 731
1.0 50408 69 1735 731
1.0 50344 68 1736 740
1.0 50344 68 1737 740
1.0 50344 68 1738 740
1.0 50440 69 1739 731
1.0 50408 69 1740 731
1.0 50424 69 1741 731
2.0 50416 68 1742 741
1.0 50416 68 1743 741
1.0 50336 67 1744 751
1.0 50336 66 1745 763
1.0 50392 66 1746 764
1.0 50272 66 1747 762
1.0 50144 67 1748 748
1.0 50168 67 1749 749
1.0 50088 67 1750 748
1.0 50208 68 1751 738
1.0 50200 68 1752 738
1.0 50168 68 1753 738
1.0 50168 68 1754 738
1.0 50088 67 1755 748
1.0 50080 68 1756 736
1.0 50144 69 1757 727
1.0 50208 70 1758 717
1.0 50128 70 1759 716
1.0 50128 70 1760 716
1.0 50208 69 1761 728
2.0 50176 69 1762 727
1.0 50280 69 1763 729
1.0 50288 69 1764 729
2.0 50288 69 1765 729
1.0 50344 70 1766 719
1.0 50344 70 1767 719
1.0 50448 70 1768 721
1.0 50528 70 1769 722
1.0 50520 71 1770 712
1.0 50432 70 1771 720
1.0 50424 69 1772 731
1.0 50360 68 1773 741
1.0 50312 68 1774 740
1.0 50224 67 1775 750
1.0 50208 67 1776 749
1.0 50104 68 1777 737
1.0 50088 67 1778 748
1.0 50072 68 1779 736
1.0 50096 68 1780 737
1.0 50208 68 1781 738
1.0 50272 68 1782 739
1.0 50280 68 1783 739
1.0 50288 68 1784 740
1.0 50288 68 1785 740
1.0 50400 69 1786 730
1.0 50400 69 1787 730
1.0 50432 69 1788 731
1.0 50536 70 1789 722
1.0 50536 71 1790 712
1.0 50544 71 1791 712
1.0 50408 70 1792 720
1.0 50440 70 1793 721
1.0 50416 71 1794 710
1.0 50352 71 1795 709
1.0 50304 71 1796 709
1.0 50328 71 1797 709
1.0 50352 70 1798 719
1.0 50312 69 1799 729
1.0 50360 68 1800 741
0.0 50448 67 1801 753
1.0 50360 67 1802 752
1.0 50352 67 1803 752
1.0 50384 67 1804 752
1.0 50400 67 1805 752
1.0 50432 66 1806 764
1.0 50432 66 1807 764
1.0 50360 65 1808 775
1.0 50376 65 1809 775
1.0 50496 65 1810 777
1.0 50560 65 1811 778
1.0 50544 65 1812 778
1.0 50544 65 1813 778
1.0 50552 64 1814 790
1.0 50552 64 1815 790
1.0 50560 63 1816 803
1.0 50568 63 1817 803
1.0 50504 62 1818 815
1.0 50480 62 1819 814
1.0 50456 62 1820 814
1.0 50488 61 1821 828
1.0 50496 60 1822 842
1.0 50560 60 1823 843
1.0 50536 60 1824 842
1.0 50504 60 1825 842
1.0 50568 61 1826 829
1.0 50560 61 1827 829
1.0 50560 61 1828 829
1.0 50592 61 1829 829
1.0 50608 61 1830 830
1.0 50520 61 1831 828
1.0 50656 62 1832 817
1.0 50712 62 1833 818
1.0 50712 61 1834 831
1.0 50616 60 1835 844
1.0 50632 59 1836 858
1.0 50768 59 1837 860
1.0 50712 59 1838 860
1.0 50712 59 1839 860
1.0 50800 60 1840 847
1.0 50840 59 1841 862
1.0 50792 59 1842 861
1.0 50816 59 1843 861
1.0 50816 59 1844 861
1.0 50808 58 1845 876
1.0 50920 59 1846 863
1.0 51008 59 1847 865
1.0 51000 60 1848 850
1.0 50888 59 1849 863
1.0 50888 59 1850 863
2.0 50768 60 1851 846
1.0 50768 60 1852 846
0.0 50728 60 1853 845
1.0 50712 60 1854 845
1.0 50688 60 1855 845
1.0 50664 60 1856 844
1.0 50664 60 1857 844
2.0 50696 60 1858 845
1.0 50696 60 1859 845
1.0 50720 60 1860 845
1.0 50664 60 1861 844
1.0 50736 61 1862 832
1.0 50728 62 1863 818
1.0 50744 62 1864 818
1.0 50840 61 1865 833
1.0 50864 61 1866 834
2.0 50856 62 1867 820
1.0 50952 63 1868 809
1.0 50928 63 1869 808
1.0 50920 63 1870 808
1.0 51000 64 1871 797
1.0 51000 64 1872 797
1.0 50944 65 1873 784
1.0 50936 65 1874 784
2.0 50912 66 1875 771
1.0 50984 66 1876 772
1.0 51032 66 1877 773
1.0 50896 65 1878 783
1.0 50920 65 1879 783
1.0 50912 64 1880 796
1.0 50880 64 1881 795
2.0 50888 64 1882 795
1.0 50992 64 1883 797
2.0 51024 65 1884 785
1.0 51144 64 1885 799
1.0 51144 64 1886 799
1.0 51056 65 1887 785
1.0 51064 65 1888 786
1.0 51064 65 1889 786
1.0 51096 65 1890 786
2.0 51128 66 1891 775
1.0 51056 66 1892 774
2.0 50984 65 1893 784
2.0 50952 64 1894 796
3.0 50976 64 1895 796
1.0 50976 64 1896 796
1.0 50952 64 1897 796
1.0 50920 64 1898 796
2.0 50952 64 1899 796
1.0 50992 64 1900 797
1.0 51008 64 1901 797
1.0 50984 64 1902 797
1.0 50968 64 1903 796
1.0 50936 64 1904 796
2.0 50904 64 1905 795
1.0 50968 64 1906 796
2.0 50968 65 1907 784
1.0 50968 65 1908 784
1.0 50896 66 1909 771
1.0 51024 67 1910 762
1.0 51024 67 1911 762
1.0 51000 67 1912 761
1.0 51000 67 1913 761
1.0 50984 67 1914 761
1.0 50928 66 1915 772
2.0 50864 66 1916 771
1.0 50752 65 1917 781
1.0 50800 66 1918 770
1.0 50752 66 1919 769
1.0 50728 66 1920 769
1.0 50760 67 1921 758
1.0 50752 67 1922 757
1.0 50872 66 1923 771
1.0 50904 66 1924 771
2.0 50904 66 1925 771
1.0 50920 65 1926 783
1.0 50936 65 1927 784
1.0 50936 65 1928 784
1.0 50968 65 1929 784
1.0 50880 66 1930 771
2.0 50928 67 1931 760
1.0 50912 67 1932 760
1.0 50904 68 1933 749
1.0 50936 68 1934 749
1.0 51072 68 1935 751
1.0 50984 68 1936 750
1.0 50984 68 1937 750
1.0 50952 68 1938 749
1.0 50856 67 1939 759
1.0 50848 66 1940 770
1.0 50760 67 1941 758
1.0 50800 68 1942 747
1.0 50808 68 1943 747
1.0 50840 67 1944 759
1.0 50840 67 1945 759
1.0 50728 66 1946 769
1.0 50672 66 1947 768
1.0 50672 66 1948 768
1.0 50560 66 1949 766
1.0 50632 66 1950 767
1.0 50704 66 1951 768
1.0 50672 65 1952 780
1.0 50656 65 1953 779
1.0 50656 65 1954 779
2.0 50584 64 1955 790
1.0 50552 64 1956 790
1.0 50512 64 1957 789
1.0 50536 64 1958 790
1.0 50608 63 1959 803
1.0 50568 62 1960 816
2.0 50624 63 1961 804
1.0 50624 64 1962 791
1.0 50504 64 1963 789
1.0 50568 63 1964 803
1.0 50560 63 1965 803
2.0 50552 63 1966 802
1.0 50560 63 1967 803
1.0 50536 63 1968 802
1.0 50536 63 1969 802
1.0 50608 63 1970 803
1.0 50648 63 1971 804
1.0 50536 64 1972 790
1.0 50520 65 1973 777
1.0 50504 64 1974 789
1.0 50368 63 1975 799
1.0 50344 63 1976 799
1.0 50464 63 1977 801
1.0 50464 63 1978 801
1.0 50496 63 1979 802
1.0 50472 63 1980 801
1.0 50464 64 1981 788
1.0 50456 65 1982 776
1.0 50512 65 1983 777
1.0 50512 65 1984 777
1.0 50488 65 1985 777
2.0 50504 65 1986 777
2.0 50512 65 1987 777
1.0 50584 65 1988 778
1.0 50728 65 1989 780
1.0 50712 65 1990 780
1.0 50824 65 1991 782
1.0 50824 66 1992 770
1.0 50824 66 1993 770
1.0 50776 65 1994 781
2.0 50832 64 1995 794
2.0 50784 64 1996 794
1.0 50784 64 1997 794
1.0 50824 65 1998 782
1.0 50744 65 1999 781
1.0 50664 65 2000 779
2.0 50680 65 2001 780
2.0 50592 65 2002 778
1.0 50648 65 2003 779
1.0 50616 64 2004 791
2.0 50656 64 2005 792
1.0 50808 65 2006 782
1.0 50720 65 2007 780
1.0 50584 64 2008 790
1.0 50576 64 2009 790
2.0 50608 65 2010 779
2.0 50584 66 2011 766
1.0 50568 66 2012 766
2.0 50488 67 2013 754
1.0 50560 67 2014 755
2.0 50488 66 2015 765
1.0 50544 65 2016 778
1.0 50496 65 2017 777
2.0 50520 65 2018 777
2.0 50488 64 2019 789
1.0 50496 64 2020 789
1.0 50456 64 2021 788
1.0 50456 64 2022 788
2.0 50480 64 2023 789
1.0 50472 64 2024 789
1.0 50400 64 2025 788
1.0 50472 65 2026 776
2.0 50480 65 2027 777
2.0 50416 65 2028 776
1.0 50408 65 2029 776
1.0 50328 64 2030 786
